team_name,sent_overall,sent_espn,sent_google,sent_headlines,sent_recent,sent_pct_positive_articles,sent_pct_negative_articles,inj_mention_rate,inj_severity_score,inj_article_count_norm,inj_key_player_flag,inj_sentiment,lineup_change_signal,lineup_starter_mention_rate,lineup_benched_signal,lineup_roster_instability,lineup_sentiment,momentum_win_mention_rate,momentum_loss_mention_rate,momentum_score,momentum_slump_score,momentum_net,momentum_win_loss_ratio,ctx_coaching_mention_rate,ctx_coaching_instability,ctx_ranking_mention_rate,ctx_fatigue_signal,ctx_home_away_context,data_total_articles_norm,data_source_diversity,data_confidence
Miami (Ohio),-0.053570000000000007,0.0,-0.053570000000000007,-0.18565,-0.022780000000000022,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.15,0.15,0.0,0.6,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Michigan,0.3453,0.0,0.3453,0.15138000000000001,0.20373999999999998,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.15,0.0,2.3333333333333335,0.15,1.0,0.65,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Michigan St.,0.32330500000000006,0.0,0.32330500000000006,0.1269,-0.030820000000000004,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.5,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Middle Tenn.,0.30119,0.0,0.30119,0.11153000000000002,0.15272,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.05,0.09999999999999999,2.0,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Milwaukee,0.19380999999999998,0.0,0.19380999999999998,0.025715,0.30751999999999996,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Minnesota,0.059765,0.0,0.059765,-0.000959999999999997,-0.035620000000000006,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.1,0.1,1.25,0.3,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Miss Valley St.,0.16568999999999998,0.0,0.16568999999999998,0.020805000000000008,0.0,0.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Miss. St.,0.20456500000000002,0.0,0.20456500000000002,-0.023465000000000003,0.11717999999999999,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.15,0.05000000000000002,1.0,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Missouri,0.15069,0.0,0.15069,-0.017985,-0.26744,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.25,0.1,0.15,1.0,0.25,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Missouri St.,0.28502,0.0,0.28502,0.08242999999999999,-0.05102000000000001,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.2,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Monmouth,0.6978599999999999,0.0,0.6978599999999999,0.45715000000000006,0.73736,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.65,0.15,0.2,0.1,0.1,4.333333333333334,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Montana,0.051764999999999985,0.0,0.051764999999999985,-0.08290499999999999,-0.35964000000000007,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.15,0.0,1.0,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Montana St.,0.4370789473684211,0.0,0.4370789473684211,0.2331315789473684,0.18434,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,2.6666666666666665,0.15789473684210525,1.0,0.15789473684210525,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714
Morehead St.,0.228735,0.0,0.228735,0.10364500000000001,0.31151999999999996,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.1,0.1,1.25,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Morgan St.,0.5963549999999999,0.0,0.5963549999999999,0.36968999999999996,0.73736,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.2,0.15,0.05000000000000002,3.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Mt St Mary's,0.16343,0.0,0.16343,0.054525000000000004,-0.48704000000000003,0.45,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.45,0.15,0.15,0.05,0.09999999999999999,3.0,0.25,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Murray St.,0.12161578947368422,0.0,0.12161578947368422,0.04148421052631579,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,1.0,0.3157894736842105,1.0,0.15789473684210525,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714
N. Alabama,0.286305,0.0,0.286305,0.117635,0.28925999999999996,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.1,0.1,1.6666666666666667,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Arizona,0.39232,0.0,0.39232,0.168915,0.4654,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Carolina,0.233975,0.0,0.233975,0.020615000000000005,-0.09006,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Colorado,0.342185,0.0,0.342185,0.15846500000000002,0.04046,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.25,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Dakota St.,0.566225,0.0,0.566225,0.37185999999999997,0.6247999999999999,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.05,0.09999999999999999,3.3333333333333335,0.2,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Illinois,0.47643500000000005,0.0,0.47643500000000005,0.26395,0.26954,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.2,0.1,0.1,2.3333333333333335,0.15,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Iowa,0.289805,0.0,0.289805,0.060755,-0.0637,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.25,1.0,0.55,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Kentucky,0.25615,0.0,0.25615,0.10571,0.42747999999999997,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.1,0.19999999999999998,1.4999999999999998,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N. Mex. St.,0.163665,0.0,0.163665,-0.027795000000000004,-0.14006000000000002,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
N.J. Tech,0.14597500000000002,0.0,0.14597500000000002,0.02753,-0.13644,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
NC A&T,0.20101,0.0,0.20101,0.062134999999999996,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.2,0.05,0.15000000000000002,1.3333333333333335,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
NC Central,0.24785500000000002,0.0,0.24785500000000002,0.093275,0.24746,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.05,0.09999999999999999,1.6666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
NC State,0.23625999999999997,0.0,0.23625999999999997,0.12423,-0.16398000000000001,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Navy,0.41653499999999993,0.0,0.41653499999999993,0.288765,0.44154,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.3,0.1,0.19999999999999998,3.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Nebraska,0.35636499999999993,0.0,0.35636499999999993,0.10983499999999999,0.17307999999999998,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.1,0.15,1.7499999999999998,0.15,1.0,0.6,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Nevada,0.46834499999999996,0.0,0.46834499999999996,0.23196999999999995,0.31002,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
New Hamp.,0.44893,0.0,0.44893,0.264685,0.53318,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.15,0.0,3.0,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
New Haven,0.154345,0.0,0.154345,0.040639999999999996,0.044700000000000004,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.25,0.25,0.0,1.0,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
New Mexico,0.21371,0.0,0.21371,0.010020000000000005,0.15272,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.1,0.1,1.0,0.35,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
New Orleans,-0.14909,0.0,-0.14909,-0.22757,-0.21642,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Niagara,0.6012849999999998,0.0,0.6012849999999998,0.35000499999999996,0.73736,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.05,0.09999999999999999,3.666666666666667,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Nicholls,0.443335,0.0,0.443335,0.24111499999999997,0.73736,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.2,0.1,0.1,3.3333333333333335,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Norfolk St.,0.34692000000000006,0.0,0.34692000000000006,0.20396999999999998,0.40001999999999993,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.1,0.04999999999999999,3.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
North Dakota,0.24093499999999998,0.0,0.24093499999999998,0.12648500000000001,0.33274,0.45,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.3,0.15,0.15,0.05,0.09999999999999999,2.0,0.2,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
North Florida,0.38926499999999997,0.0,0.38926499999999997,0.202435,0.26864,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.25,0.1,0.15,2.0,0.25,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
North Texas,0.289005,0.0,0.289005,0.11532500000000001,0.12738,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.05,0.15000000000000002,2.0,0.25,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Northeastern,0.5747449999999998,0.0,0.5747449999999998,0.36937499999999995,0.8952200000000001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.1,0.04999999999999999,3.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Northwestern,0.29586,0.0,0.29586,0.12099,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.15,0.0,1.3333333333333335,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Northwestern St.,0.14109,0.0,0.14109,-0.0060599999999999985,0.11717999999999999,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.15,0.05000000000000002,1.6666666666666667,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Notre Dame,0.11452999999999998,0.0,0.11452999999999998,-0.049665,0.11632000000000002,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.25,0.15,0.1,1.3333333333333335,0.25,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Oakland,0.579305,0.0,0.579305,0.3901699999999999,0.9216999999999999,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.1,0.1,4.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Ohio,0.021429999999999984,0.0,0.021429999999999984,-0.14081000000000002,-0.10664000000000003,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.25,0.2,0.04999999999999999,1.0,0.2,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Ohio St.,0.12993000000000002,0.0,0.12993000000000002,0.008674999999999995,0.20495999999999998,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.25,0.15,0.1,1.3333333333333335,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Okla. St.,0.245955,0.0,0.245955,0.03145,0.07904,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.1,0.1,1.0,0.3,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Oklahoma,0.20536,0.0,0.20536,0.010044999999999998,-0.0637,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.05,0.09999999999999999,1.6666666666666667,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Old Dominion,0.50806,0.0,0.50806,0.33143999999999996,0.55302,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Ole Miss,0.23331999999999997,0.0,0.23331999999999997,0.02907500000000001,0.5515800000000001,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.2,0.0,2.0,0.4,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Omaha,0.11776000000000002,0.0,0.11776000000000002,-0.014960000000000001,-0.1486,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.1,0.1,2.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Oral Roberts,0.6878749999999999,0.0,0.6878749999999999,0.471795,0.9216999999999999,0.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.15,0.15,0.0,4.666666666666667,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Oregon,-0.005650000000000011,0.0,-0.005650000000000011,-0.10851,-0.33114,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Oregon St.,0.26043,0.0,0.26043,0.06560999999999999,-0.17687999999999998,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.25,0.1,0.15,2.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
PFW,0.330565,0.0,0.330565,0.14926,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Pacific,0.44149499999999986,0.0,0.44149499999999986,0.260665,0.73736,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.15,0.0,3.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Penn,0.20706000000000002,0.0,0.20706000000000002,0.06436,0.07636,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Penn St.,0.24090499999999998,0.0,0.24090499999999998,0.12322999999999999,0.09176,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Pepperdine,0.6806299999999998,0.0,0.6806299999999998,0.48328499999999996,0.8693,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.15,0.1,0.04999999999999999,4.333333333333334,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Pittsburgh,0.27605500000000005,0.0,0.27605500000000005,0.12000999999999999,-0.08874000000000001,0.4,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.25,0.2,0.3,0.1,0.19999999999999998,1.25,0.2,1.0,0.15,0.05,0.0,0.5714285714285714,0.25,0.4107142857142857
Portland,0.44162,0.0,0.44162,0.19573999999999997,0.19466,0.6,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.35,0.15,0.15,0.1,0.04999999999999999,2.3333333333333335,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Portland St.,0.21292999999999998,0.0,0.21292999999999998,0.059945000000000005,0.12738,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Prairie View,0.2718299999999999,0.0,0.2718299999999999,0.135785,0.36868,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.15,0.0,2.3333333333333335,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Presbyterian,0.46259999999999996,0.0,0.46259999999999996,0.261345,0.36868,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.1,0.04999999999999999,3.3333333333333335,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Princeton,0.46526499999999993,0.0,0.46526499999999993,0.25734500000000005,0.56358,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.1,0.1,4.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Providence,0.26039500000000004,0.0,0.26039500000000004,0.07693000000000001,-0.028979999999999995,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.2,0.15,0.05000000000000002,1.3333333333333335,0.35,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Purdue,0.403085,0.0,0.403085,0.22252999999999998,0.4189,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.55,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Queens,0.17160000000000003,0.0,0.17160000000000003,0.06329499999999998,0.07636,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.05,0.09999999999999999,2.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Quinnipiac,0.4929,0.0,0.4929,0.35467999999999994,0.73388,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.0,0.15,2.666666666666667,0.15,0.0,0.0,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Radford,0.3616473684210526,0.0,0.3616473684210526,0.2100263157894737,0.55302,0.42105263157894735,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,3.0,0.3684210526315789,1.0,0.10526315789473684,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714
Rhode Island,0.2235947368421053,0.0,0.2235947368421053,0.12798421052631578,-0.1486,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,1.6666666666666667,0.15789473684210525,1.0,0.10526315789473684,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714
Rice,0.22792499999999993,0.0,0.22792499999999993,0.09397500000000002,-0.059199999999999996,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Richmond,0.52366,0.0,0.52366,0.29212499999999997,0.36868,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.15,0.0,2.3333333333333335,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Rider,0.807485,0.0,0.807485,0.5543550000000002,0.90846,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Robert Morris,0.4485949999999999,0.0,0.4485949999999999,0.22910500000000003,0.5593,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Rutgers,0.108755,0.0,0.108755,0.012299999999999988,-0.19926,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.15,0.1,0.04999999999999999,0.7499999999999999,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
S. Carolina,0.3245529411764706,0.0,0.3245529411764706,0.13197058823529412,0.4194,0.47058823529411764,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.29411764705882354,1.0,0.35294117647058826,1.0,0.23529411764705882,0.0,0.0,0.4857142857142857,0.25,0.3678571428571429
S. Dak. St.,0.2813,0.0,0.2813,0.12079500000000001,0.18002,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
S. Illinois,0.248925,0.0,0.248925,0.10735999999999998,0.40152,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.2,0.05,0.15000000000000002,1.3333333333333335,0.15,1.0,0.55,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
SC State,0.20187894736842105,0.0,0.20187894736842105,0.05517894736842105,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.10526315789473684,1.0,0.15789473684210525,1.0,0.3157894736842105,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714
SC Upstate,0.37254999999999994,0.0,0.37254999999999994,0.19125,0.36868,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.15,0.0,3.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
