date,away_name,away_score,home_name,home_score,status,home_team_won,winner_name,winner_score,loser_name,loser_score,score_diff,home_sent_overall,home_sent_espn,home_sent_google,home_sent_headlines,home_sent_recent,home_sent_pct_positive_articles,home_sent_pct_negative_articles,home_inj_mention_rate,home_inj_severity_score,home_inj_article_count_norm,home_inj_key_player_flag,home_inj_sentiment,home_lineup_change_signal,home_lineup_starter_mention_rate,home_lineup_benched_signal,home_lineup_roster_instability,home_lineup_sentiment,home_momentum_win_mention_rate,home_momentum_loss_mention_rate,home_momentum_score,home_momentum_slump_score,home_momentum_net,home_momentum_win_loss_ratio,home_ctx_coaching_mention_rate,home_ctx_coaching_instability,home_ctx_ranking_mention_rate,home_ctx_fatigue_signal,home_ctx_home_away_context,home_data_total_articles_norm,home_data_source_diversity,home_data_confidence,home_efg_pct,home_tov_pct,home_orb_pct,home_ftr,home_kenpom_rank,home_adj_em,home_adj_o,home_adj_d,away_sent_overall,away_sent_espn,away_sent_google,away_sent_headlines,away_sent_recent,away_sent_pct_positive_articles,away_sent_pct_negative_articles,away_inj_mention_rate,away_inj_severity_score,away_inj_article_count_norm,away_inj_key_player_flag,away_inj_sentiment,away_lineup_change_signal,away_lineup_starter_mention_rate,away_lineup_benched_signal,away_lineup_roster_instability,away_lineup_sentiment,away_momentum_win_mention_rate,away_momentum_loss_mention_rate,away_momentum_score,away_momentum_slump_score,away_momentum_net,away_momentum_win_loss_ratio,away_ctx_coaching_mention_rate,away_ctx_coaching_instability,away_ctx_ranking_mention_rate,away_ctx_fatigue_signal,away_ctx_home_away_context,away_data_total_articles_norm,away_data_source_diversity,away_data_confidence,away_efg_pct,away_tov_pct,away_orb_pct,away_ftr,away_kenpom_rank,away_adj_em,away_adj_o,away_adj_d
2026-02-26,VMI,61,Samford,80,Final,1,Samford,80,VMI,61,19,0.5041,0.0,0.5041,0.3198449999999999,0.55302,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.1,0.0499999999999999,3.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.537,0.1169999999999999,0.257,0.409,232.0,-6.1,107.77484395230928,113.87541183595178,0.185255,0.0,0.185255,0.051495,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.0499999999999999,1.0,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.49,0.127,0.265,0.292,360.0,-25.77,98.72978723020408,124.49655738242024
2026-02-26,Alcorn St.,87,Texas So.,92,Final,1,Texas So.,92,Alcorn St.,87,5,0.171805,0.0,0.171805,0.03578,0.22908,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.0499999999999999,1.0,0.2,1.0,0.55,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618699999999999,0.0,0.3618699999999999,0.20467,0.35812,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.2,0.15,0.05,2.666666666666667,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.477,0.172,0.2689999999999999,0.318,344.0,-18.47,97.23267550057174,115.70180662125682
2026-02-26,E. Illinois,71,Lindenwood,67,Final,0,E. Illinois,71,Lindenwood,67,-4,0.34773,0.0,0.34773,0.15389,0.11148,0.45,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.501,0.156,0.3389999999999999,0.371,272.0,-8.54,100.18437854533104,108.72390007456454,0.2750849999999999,0.0,0.2750849999999999,0.087275,0.29824,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.0499999999999999,1.3333333333333337,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,330.0,-15.95,96.6758998748418,112.6308467784909
2026-02-26,Florida A&M,82,Southern U.,71,Final,0,Florida A&M,82,Southern U.,71,-11,0.3023882352941176,0.0,0.3023882352941176,0.1258882352941176,0.18434,0.4117647058823529,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0588235294117647,3.0000000000000004,0.1176470588235294,1.0,0.0588235294117647,0.0,0.0,0.4857142857142857,0.25,0.3678571428571429,0.51,0.141,0.32,0.395,244.0,-6.573333333333333,105.67594654813966,112.25053388491271,0.606365,0.0,0.606365,0.3855949999999999,0.6605599999999999,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.6,0.15,0.2,0.1,0.1,4.0,0.65,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.497,0.186,0.309,0.374,292.0,-10.56,98.84438223307598,109.407266502975
2026-02-26,Tenn. State,79,SE Missouri St.,71,Final,0,Tenn. State,79,SE Missouri St.,71,-8,0.15501,0.0,0.15501,0.03941,0.04046,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.05,0.0999999999999999,1.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.505,0.146,0.297,0.383,251.0,-7.1,101.07612132365936,108.17376215417772,0.231845,0.0,0.231845,0.069385,0.0355399999999999,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.25,0.1,0.15,1.6666666666666667,0.45,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.5385,0.14850000000000002,0.275,0.352,0.0,0.0,0.0,0.0
2026-02-26,Tenn. Tech,49,UT Martin,64,Final,1,UT Martin,64,Tenn. Tech,49,15,0.2134799999999999,0.0,0.2134799999999999,0.075625,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.05,0.15,1.0,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.491,0.178,0.386,0.364,0.0,0.0,0.0,0.0,0.2811899999999999,0.0,0.2811899999999999,0.1114449999999999,-0.0591999999999999,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.1,0.0499999999999999,2.3333333333333335,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.522,0.147,0.323,0.3453333333333333,0.0,0.0,0.0,0.0
2026-02-26,W. Illinois,47,SIUE,67,Final,1,SIUE,67,W. Illinois,47,20,0.6619799999999999,0.0,0.6619799999999999,0.500375,0.9217,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2,0.15,0.15,0.0,3.25,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.508,0.15,0.315,0.307,0.0,0.0,0.0,0.0,0.1647799999999999,0.0,0.1647799999999999,0.01739,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.15,1.0,0.15,0.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,365.0,-30.55,92.82913752384412,123.37889499186232
2026-02-26,Morehead St.,76,Little Rock,70,Final,0,Morehead St.,76,Little Rock,70,-6,0.3497049999999999,0.0,0.3497049999999999,0.179205,0.55302,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.2,0.1,0.1,2.666666666666667,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.501,0.16,0.322,0.283,327.0,-15.71,101.06608137457089,116.77245986303384,0.228735,0.0,0.228735,0.103645,0.3115199999999999,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.1,0.1,1.25,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.513,0.147,0.364,0.373,290.0,-11.28,106.39987573526622,117.67492588037402
2026-02-26,Abilene Chr.,81,Utah Tech,85,Final,1,Utah Tech,85,Abilene Chr.,81,4,0.27448,0.0,0.27448,0.07653,0.1645,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.556,0.14400000000000002,0.30949999999999994,0.349,183.0,-1.47,111.226248305347,112.6977594011348,0.308775,0.0,0.308775,0.1391399999999999,-0.1730799999999999,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.1,0.0499999999999999,2.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.489,0.177,0.326,0.403,255.0,-7.19,99.85295131447498,107.04745399325604
2026-02-26,FIU,67,Sam Houston,100,Final,1,Sam Houston,100,FIU,67,33,0.50661,0.0,0.50661,0.29862,0.36868,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.1,0.0499999999999999,3.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.531,0.139,0.376,0.343,106.0,6.68,113.8939746065194,107.21478799913626,0.5208499999999999,0.0,0.5208499999999999,0.3826649999999999,0.9217,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.15,0.0,3.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.515,0.15,0.354,0.39,176.0,-0.87,107.68404920227708,108.55633805058594
2026-02-26,Hawaii,77,UC Davis,73,Final,0,Hawaii,77,UC Davis,73,-4,0.7764,0.0,0.7764,0.5812800000000001,0.9217,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.15,0.1,0.0499999999999999,5.333333333333334,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.521,0.157,0.266,0.406,164.0,0.29,106.96180526979568,106.67628643570964,0.408685,0.0,0.408685,0.244575,0.2610599999999999,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.1,0.0499999999999999,2.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.522,0.161,0.3229999999999999,0.429,116.0,5.04,106.8859287084228,101.8427937374484
2026-02-26,N. Arizona,58,Idaho,78,Final,1,Idaho,78,N. Arizona,58,20,0.1023849999999999,0.0,0.1023849999999999,-0.016935,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.531,0.132,0.3,0.34,136.0,2.65,108.82833526051203,106.18221397709524,0.39232,0.0,0.39232,0.168915,0.4654,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.0499999999999999,2.666666666666667,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,318.0,-13.65,105.67332819897412,119.3262184359684
2026-02-26,N. Colorado,72,E. Washington,82,Final,1,E. Washington,82,N. Colorado,72,10,0.24443,0.0,0.24443,0.083365,0.1926799999999999,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.0499999999999999,1.0,0.15,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.539,0.153,0.315,0.357,151.0,1.04,113.14190944896312,112.0971655870821,0.342185,0.0,0.342185,0.158465,0.04046,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.0499999999999999,1.6666666666666667,0.25,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,138.0,2.46,112.28319670098628,109.81942122837448
2026-02-26,N. Dakota St.,62,St. Thomas (MN),84,Final,1,St. Thomas (MN),84,N. Dakota St.,62,22,0.32672,0.0,0.32672,0.126935,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.0499999999999999,1.3333333333333337,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.594,0.122,0.225,0.348,111.0,6.02,113.94145201831832,107.9220290682444,0.566225,0.0,0.566225,0.3718599999999999,0.6247999999999999,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.05,0.0999999999999999,3.3333333333333335,0.2,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.545,0.132,0.3329999999999999,0.308,0.0,0.0,0.0,0.0
2026-02-26,Portland St.,69,Montana St.,84,Final,1,Montana St.,84,Portland St.,69,15,0.4370789473684211,0.0,0.4370789473684211,0.2331315789473684,0.18434,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0,2.6666666666666665,0.1578947368421052,1.0,0.1578947368421052,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714,0.551,0.13,0.282,0.3,128.0,3.58,110.94749968978076,107.36774056023754,0.2129299999999999,0.0,0.2129299999999999,0.059945,0.12738,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.0499999999999999,1.0,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.517,0.143,0.319,0.357,158.0,0.47,103.0696451836162,102.60340049961836
2026-02-26,Sacramento St.,73,Montana,81,Final,1,Montana,81,Sacramento St.,73,8,0.0517649999999999,0.0,0.0517649999999999,-0.0829049999999999,-0.35964,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.15,0.0,1.0,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.564,0.175,0.22,0.372,166.0,0.16,107.16519099797188,107.00814273618856,0.3742149999999999,0.0,0.3742149999999999,0.197395,0.379,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.05,0.0999999999999999,2.0,0.35,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.482,0.126,0.254,0.407,266.0,-8.56,105.50938737200224,114.071507577498
2026-02-26,UC Riverside,59,UCSB,70,Final,1,UCSB,70,UC Riverside,59,11,0.7407799999999998,0.0,0.7407799999999998,0.514485,0.8693,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.15,0.1,0.0499999999999999,5.333333333333334,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.549,0.163,0.322,0.376,0.0,0.0,0.0,0.0,0.4167899999999999,0.0,0.4167899999999999,0.240095,0.18434,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.0499999999999999,2.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.495,0.161,0.289,0.345,247.0,-7.08,103.60182998585758,110.6831075178046
2026-02-26,Wichita St.,88,Memphis,82,Final,0,Wichita St.,88,Memphis,82,-6,-0.0526149999999999,0.0,-0.0526149999999999,-0.1290899999999999,-0.19096,0.2,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.3,0.2,0.2,0.1,0.1,1.4999999999999998,0.4,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.487,0.16,0.353,0.347,133.0,3.09,107.87293767985436,104.78704367462991,0.2449249999999999,0.0,0.2449249999999999,0.0681,-0.08666,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.1,0.1,1.4999999999999998,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.501,0.125,0.3879999999999999,0.359,84.0,9.29,111.3244542967401,102.03192892336727
2026-02-26,Jackson St.,76,Prairie View,85,Final,1,Prairie View,85,Jackson St.,76,9,0.2718299999999999,0.0,0.2718299999999999,0.135785,0.36868,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.15,0.0,2.3333333333333335,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.495,0.141,0.28,0.43,281.0,-9.94,101.43766428677384,111.37943197113188,0.301295,0.0,0.301295,0.123275,0.15272,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.457,0.168,0.297,0.374,332.0,-17.27,100.9496420332894,118.22114398611684
2026-02-26,Cal-Baker.,72,UC San Diego,84,Final,1,UC San Diego,84,Cal-Baker.,72,12,0.274995,0.0,0.274995,0.118045,-0.13528,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.0499999999999999,2.666666666666667,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.528,0.144,0.273,0.323,122.0,3.99,106.2287338969232,102.24109896355546,0.183545,0.0,0.183545,0.03966,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.0499999999999999,1.3333333333333337,0.3,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.462,0.16,0.307,0.425,0.0,0.0,0.0,0.0
2026-02-26,LBSU,92,Cal Poly,102,Final,1,Cal Poly,102,LBSU,92,10,0.5561949999999999,0.0,0.5561949999999999,0.4223899999999999,0.73736,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.1,0.0499999999999999,3.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.519,0.172,0.302,0.35,217.0,-3.88,109.44570680482292,113.32293828281055,0.54672,0.0,0.54672,0.345705,0.55302,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.05,0.15,4.0,0.2,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.512,0.14250000000000002,0.3065,0.34450000000000003,0.0,0.0,0.0,0.0
2026-02-26,UT Arlington,56,Cal Baptist,68,Final,1,Cal Baptist,68,UT Arlington,56,12,0.397545,0.0,0.397545,0.252385,0.19266,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.05,0.0999999999999999,2.3333333333333335,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.486,0.151,0.3779999999999999,0.361,96.0,7.18,107.49348096752,100.315506621554,0.358205,0.0,0.358205,0.2035499999999999,0.11484,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.1,0.0499999999999999,1.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.481,0.173,0.361,0.416,153.5,1.2799999999999998,106.00631949371268,104.72293753565796
2026-02-26,UC Irvine,68,CSNorthridge,67,Final,0,UC Irvine,68,CSNorthridge,67,-1,0.79504,0.0,0.79504,0.600655,0.9217,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.15,0.1,0.0499999999999999,3.4999999999999996,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.509,0.147,0.3329999999999999,0.337,167.0,0.03,108.9217460481023,108.89300953821488,0.6471199999999999,0.0,0.6471199999999999,0.465305,0.9217,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.15,0.1,0.0499999999999999,4.333333333333334,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.512,0.151,0.327,0.352,108.0,5.84,104.48699027170636,98.64823500046616
2026-02-27,Miami (Ohio),69,W. Michigan,67,Final,0,Miami (Ohio),69,W. Michigan,67,-2,0.29171,0.0,0.29171,0.08928,0.07636,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.15,0.1,1.25,0.25,1.0,0.3,0.05,0.0,0.5714285714285714,0.25,0.4107142857142857,0.502,0.149,0.312,0.335,280.0,-10.35,107.13644171985256,117.48661865049176,-0.05357,0.0,-0.05357,-0.18565,-0.02278,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.15,0.15,0.0,0.6,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.612,0.129,0.264,0.396,0.0,0.0,0.0,0.0
2026-02-27,Yale,69,Cornell,72,Final,1,Cornell,72,Yale,69,3,0.5059699999999999,0.0,0.5059699999999999,0.3201249999999999,0.9217,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.25,0.1,0.15,3.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.599,0.141,0.312,0.29,155.0,0.71,119.77143474612804,119.05701920417678,0.64889,0.0,0.64889,0.40325,0.73502,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.25,0.15,0.1,3.3333333333333335,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.569,0.121,0.336,0.343,92.0,8.43,118.84390278308044,110.4112616580534
2026-02-27,Quinnipiac,76,Niagara,78,Final,1,Niagara,78,Quinnipiac,76,2,0.6012849999999998,0.0,0.6012849999999998,0.3500049999999999,0.73736,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.05,0.0999999999999999,3.666666666666667,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.508,0.1669999999999999,0.254,0.261,335.0,-17.48,99.86866203311271,117.34378697655538,0.4929,0.0,0.4929,0.3546799999999999,0.73388,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.0,0.15,2.666666666666667,0.15,0.0,0.0,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.488,0.131,0.344,0.331,220.0,-4.2,103.71871372670978,107.9149128951407
2026-02-27,Brown,62,Columbia,80,Final,1,Columbia,80,Brown,62,18,0.1599,0.0,0.1599,0.0573473684210526,0.0,0.2105263157894736,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.1578947368421052,0.1578947368421052,0.1052631578947368,0.0526315789473684,1.6666666666666667,0.1578947368421052,1.0,0.1052631578947368,0.0,0.0,0.5428571428571428,0.25,0.3964285714285714,0.541,0.161,0.375,0.282,207.0,-2.92,107.86284997203468,110.78688079988204,0.3452499999999999,0.0,0.3452499999999999,0.11765,0.0205999999999999,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.2,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.503,0.162,0.303,0.277,289.0,-10.18,97.7821702070436,107.96224535238063
2026-02-27,Dartmouth,71,Penn,80,Final,1,Penn,80,Dartmouth,71,9,0.20706,0.0,0.20706,0.06436,0.07636,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.0499999999999999,1.3333333333333337,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.0,0.0,0.0,0.0,147.0,1.16,106.56701422804444,105.40410046779628,0.7810149999999999,0.0,0.7810149999999999,0.5228200000000001,0.9314599999999998,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.2,0.1,0.1,4.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.529,0.154,0.258,0.37,271.0,-8.89,104.5578140825792,113.45140881764934
2026-02-27,Dayton,68,George Wash.,66,Final,0,Dayton,68,George Wash.,66,-2,0.206675,0.0,0.206675,0.0521649999999999,0.2049599999999999,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.05,0.0999999999999999,1.3333333333333337,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.549,0.152,0.363,0.35,83.0,10.44,117.38970150163442,106.9512473674549,0.31592,0.0,0.31592,0.123485,0.53318,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.2,0.05,0.15,2.666666666666667,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.517,0.154,0.27,0.471,82.0,10.0,110.07781581173175,100.07649797486904
2026-02-27,Harvard,58,Princeton,56,Final,0,Harvard,58,Princeton,56,-2,0.4652649999999999,0.0,0.4652649999999999,0.257345,0.56358,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.1,0.1,4.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.5,0.148,0.28,0.341,250.0,-7.37,105.00348785939372,112.37166337868064,0.557285,0.0,0.557285,0.3852099999999999,0.73736,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857,0.532,0.153,0.2689999999999999,0.265,165.0,0.22,105.37688466359644,105.1566239725489
